b_A,mu,c,s,parm,init_pop_size,extinction,rescue,mean_fraction,mean_rescue_time,var_fraction,var_rescue_time
0.15,0.1,0.0001,0.001,2.0,100.0,906,94,0.3546544566001722,71.36419679671093,0.034146693985183545,3285.7269745446315
0.15,0.1,0.0001,0.001,2.0,1000.0,893,107,0.33520480513263456,0.5672262947704457,0.022001424764012328,0.008525289343035668
0.15,0.1,0.0001,0.1,0.1,10.0,987,13,0.36231053022550996,0.0,0.009407111871062943,0.0
0.15,0.1,0.0001,0.1,0.1,100.0,943,57,0.31142274788987,66.45665595482613,0.010738440356179964,5896.272907953994
0.15,0.1,0.0001,0.1,0.1,1000.0,920,80,0.31920253798080883,0.5704695750425645,0.028529859561859904,0.009067702820172463
0.15,0.1,0.0001,0.1,0.5,10.0,994,6,0.23776803118908385,0.0,0.02561165306324073,0.0
0.15,0.1,0.0001,0.1,0.5,100.0,964,36,0.33205400257969564,37.8993604147086,0.026596088893436898,544.3884683475037
0.15,0.1,0.0001,0.1,0.5,1000.0,953,47,0.35781199738072295,0.5834301580316437,0.025538366773328488,0.009337725356217482
0.15,0.1,0.0001,0.1,1.0,10.0,998,2,0.3431372549019608,0.0,9.611687812379895e-05,0.0
0.15,0.1,0.0001,0.1,1.0,100.0,983,17,0.25431855020711064,34.647760444895745,0.01741877487061159,275.3484545501938
0.15,0.1,0.0001,0.1,1.0,1000.0,972,28,0.2994357180395942,0.5928918134332307,0.036501463922091706,0.009817246391623157
0.15,0.1,0.0001,0.1,1.5,10.0,993,7,0.40002061430632857,0.0,0.02920268699047743,0.0
0.15,0.1,0.0001,0.1,1.5,100.0,989,11,0.3014079532106097,0.0,0.04569271613547186,0.0
0.15,0.1,0.0001,0.1,1.5,1000.0,973,27,0.31003871228042773,0.5874642667633209,0.0477288867185846,0.010129187430183649
0.15,0.1,0.0001,0.1,2.0,10.0,997,3,0.3267195767195767,0.0,0.007142157274432406,0.0
0.15,0.1,0.0001,0.1,2.0,100.0,993,7,0.37925170068027214,0.0,0.08869568235457448,0.0
0.15,0.1,0.0001,0.1,2.0,1000.0,983,17,0.23160910252695244,0.5868243625748344,0.01878018349644577,0.009570563778188443
0.15,0.1,0.0001,1.0,0.1,10.0,993,7,0.2683150183150183,0.0,0.05204467804367904,0.0
0.15,0.1,0.0001,1.0,0.1,100.0,982,18,0.243157686945485,33.240480680086954,0.04384097688678766,2114.293971996558
0.15,0.1,0.0001,1.0,0.1,1000.0,972,28,0.35512031823207296,0.6235758178439899,0.041770463410398966,0.016163768754495215
0.15,0.1,0.0001,1.0,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.15,0.1,0.0001,1.0,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.15,0.1,0.0001,1.0,0.5,1000.0,999,1,0.0,0.7931529450448712,0.0,0.04180452234276225
0.15,0.1,0.0001,1.0,1.0,10.0,1000,0,0.0,121.88129529044161,0.0,6876.371206845727
0.15,0.1,0.0001,1.0,1.0,100.0,1000,0,0.0,138.5192018575407,0.0,4570.68946113153
0.15,0.1,0.0001,1.0,1.0,1000.0,1000,0,0.0,0.896125343972343,0.0,0.0708939325165416
0.15,0.1,0.0001,1.0,1.5,10.0,978,22,0.8003730846261065,116.75880511850885,0.0008417104152678716,6802.448168032668
0.15,0.1,0.0001,1.0,1.5,100.0,964,36,0.8021395884859059,192.31649685622682,0.0005070861790318581,8531.31120148128
0.15,0.1,0.0001,1.0,1.5,1000.0,971,29,0.8016381865577675,0.9337721034700118,0.0006052336694993396,0.0878063475851153
0.15,0.1,0.0001,1.0,2.0,10.0,942,58,0.811378022375547,124.35625129097632,0.0006121317162124864,6822.559497563176
0.15,0.1,0.0001,1.0,2.0,100.0,937,63,0.8161660641828798,211.242867851879,0.0003997825159867971,9398.978694530884
0.15,0.1,0.0001,1.0,2.0,1000.0,932,68,0.8148886624541442,0.9262998734755945,0.0004346978581102224,0.09550541040255917
0.15,0.1,0.003,1e-05,0.1,10.0,1000,0,0.0,1.4826461511156566,0.0,6.056761482545977
0.15,0.1,0.003,1e-05,0.1,100.0,1000,0,0.0,0.11597607330830241,0.0,0.019132878160832038
0.15,0.1,0.003,1e-05,0.1,1000.0,1000,0,0.0,0.01094391304837193,0.0,0.00013919037288820076
0.15,0.1,0.003,1e-05,0.5,10.0,1000,0,0.0,1.5331679386823525,0.0,5.8282212622135114
0.15,0.1,0.003,1e-05,0.5,100.0,1000,0,0.0,0.11773379869144449,0.0,0.016192642926394236
0.15,0.1,0.003,1e-05,0.5,1000.0,1000,0,0.0,0.01106443878816906,0.0,0.00013516057910275482
0.15,0.1,0.003,1e-05,1.0,10.0,1000,0,0.0,1.8342859573040895,0.0,9.91750871530912
0.15,0.1,0.003,1e-05,1.0,100.0,1000,0,0.0,0.10624851856460998,0.0,0.01326037287670852
0.15,0.1,0.003,1e-05,1.0,1000.0,1000,0,0.0,0.010781877211178157,0.0,0.00013751593193392332
0.15,0.1,0.003,1e-05,1.5,10.0,1000,0,0.0,1.767091416624767,0.0,6.829106667712815
0.15,0.1,0.003,1e-05,1.5,100.0,1000,0,0.0,0.11019117551880347,0.0,0.014417290345585651
0.15,0.1,0.003,1e-05,1.5,1000.0,1000,0,0.0,0.010852280881869835,0.0,0.00012520320243024967
0.15,0.1,0.003,1e-05,2.0,10.0,1000,0,0.0,1.5431338070613085,0.0,4.060762120060087
0.15,0.1,0.003,1e-05,2.0,100.0,1000,0,0.0,0.11536791420813289,0.0,0.0162863175337435
0.15,0.1,0.003,1e-05,2.0,1000.0,1000,0,0.0,0.010397628461660233,0.0,0.00011259868217248026
0.15,0.1,0.003,0.001,0.1,10.0,1000,0,0.0,1.6316793778955052,0.0,8.550863700802752
0.15,0.1,0.003,0.001,0.1,100.0,1000,0,0.0,0.10770743224122245,0.0,0.013558137861278187
0.15,0.1,0.003,0.001,0.1,1000.0,1000,0,0.0,0.011115729703905085,0.0,0.00013395540107491872
0.15,0.1,0.003,0.001,0.5,10.0,1000,0,0.0,1.5549494343282495,0.0,3.8225375651198545
0.15,0.1,0.003,0.001,0.5,100.0,1000,0,0.0,0.11045393029325747,0.0,0.01300522160597819
0.15,0.1,0.003,0.001,0.5,1000.0,1000,0,0.0,0.010483215524150182,0.0,0.00014489471942812443
0.15,0.1,0.003,0.001,1.0,10.0,1000,0,0.0,1.6144103947199278,0.0,4.920393774028833
0.15,0.1,0.003,0.001,1.0,100.0,1000,0,0.0,0.11027586584602457,0.0,0.013177307760928259
0.15,0.1,0.003,0.001,1.0,1000.0,1000,0,0.0,0.010831852041152112,0.0,0.0001266107465587068
0.15,0.1,0.003,0.001,1.5,10.0,1000,0,0.0,1.6543422977209934,0.0,9.774361732190545
0.15,0.1,0.003,0.001,1.5,100.0,1000,0,0.0,0.11611940286468643,0.0,0.01720193384211043
0.15,0.1,0.003,0.001,1.5,1000.0,1000,0,0.0,0.010834942865045659,0.0,0.00012759574796166145
0.15,0.1,0.003,0.001,2.0,10.0,1000,0,0.0,1.7114987582537717,0.0,13.060655360845876
0.15,0.1,0.003,0.001,2.0,100.0,1000,0,0.0,0.10940040918940458,0.0,0.014040239313586196
0.15,0.1,0.003,0.001,2.0,1000.0,1000,0,0.0,0.010089135328530488,0.0,9.600198806241673e-05
0.15,0.1,0.003,0.1,0.1,10.0,1000,0,0.0,1.6329226912911456,0.0,5.772228344014743
0.15,0.1,0.003,0.1,0.1,100.0,1000,0,0.0,0.11195160606325856,0.0,0.01538076799991817
0.15,0.1,0.003,0.1,0.1,1000.0,1000,0,0.0,0.0108132287429293,0.0,0.00014777142216560932
0.15,0.1,0.003,0.1,0.5,10.0,1000,0,0.0,1.648994202623203,0.0,5.013485838717489
0.15,0.1,0.003,0.1,0.5,100.0,1000,0,0.0,0.10945434227530082,0.0,0.014879044064268803
0.15,0.1,0.003,0.1,0.5,1000.0,1000,0,0.0,0.010771330171255748,0.0,0.00014395667377653415
0.15,0.1,0.003,0.1,1.0,10.0,1000,0,0.0,1.6783023287927772,0.0,7.930253014401155
0.15,0.1,0.003,0.1,1.0,100.0,1000,0,0.0,0.1084552980918712,0.0,0.015865199763717024
0.15,0.1,0.003,0.1,1.0,1000.0,1000,0,0.0,0.010903411057461416,0.0,0.00012534515038794191
0.15,0.1,0.003,0.1,1.5,10.0,1000,0,0.0,1.9127471243433383,0.0,9.500269582251695
0.15,0.1,0.003,0.1,1.5,100.0,1000,0,0.0,0.11472415358781794,0.0,0.013426018234558074
0.15,0.1,0.003,0.1,1.5,1000.0,1000,0,0.0,0.010615241444980335,0.0,0.00011302053117123571
0.15,0.1,0.003,0.1,2.0,10.0,1000,0,0.0,1.7694027956868934,0.0,7.134308255322983
0.15,0.1,0.003,0.1,2.0,100.0,1000,0,0.0,0.11302192947753323,0.0,0.015285330057658563
0.15,0.1,0.003,0.1,2.0,1000.0,1000,0,0.0,0.01125312301125986,0.0,0.0001435252446505118
0.15,0.1,0.003,1.0,0.1,10.0,1000,0,0.0,1.5168299721072205,0.0,8.230978860510584
0.15,0.1,0.003,1.0,0.1,100.0,1000,0,0.0,0.11546679917619336,0.0,0.017514538572885187
0.15,0.1,0.003,1.0,0.1,1000.0,1000,0,0.0,0.010554937909498435,0.0,0.0001213343663258556
0.15,0.1,0.003,1.0,0.5,10.0,1000,0,0.0,2.311391767739741,0.0,18.913449197075398
0.15,0.1,0.003,1.0,0.5,100.0,1000,0,0.0,0.11318518633595338,0.0,0.019493899113009937
0.15,0.1,0.003,1.0,0.5,1000.0,1000,0,0.0,0.011703818948995316,0.0,0.00017683728700684958
0.15,0.1,0.003,1.0,1.0,10.0,1000,0,0.0,2.8595193085148374,0.0,20.417126001342478
0.15,0.1,0.003,1.0,1.0,100.0,1000,0,0.0,0.11239667998106873,0.0,0.017994703852529534
0.15,0.1,0.003,1.0,1.0,1000.0,1000,0,0.0,0.010369512823904565,0.0,0.00011707946611799191
0.15,0.1,0.003,1.0,1.5,10.0,1000,0,0.0,2.9081620284091976,0.0,26.007559673797978
0.15,0.1,0.003,1.0,1.5,100.0,1000,0,0.0,0.1299107306102825,0.0,0.023644132533664434
0.15,0.1,0.003,1.0,1.5,1000.0,1000,0,0.0,0.011020025127952889,0.0,0.00012845727216889805
0.15,0.1,0.003,1.0,2.0,10.0,1000,0,0.0,3.286754582703359,0.0,28.22407459153653
0.15,0.1,0.003,1.0,2.0,100.0,1000,0,0.0,0.12494061013651933,0.0,0.02252534868965668
0.15,0.1,0.003,1.0,2.0,1000.0,1000,0,0.0,0.009920736563058544,0.0,0.00014626374300070482
0.15,0.1,0.001,1e-05,0.1,10.0,1000,0,0.0,15.002489512780397,0.0,293.31912998248043
0.15,0.1,0.001,1e-05,0.1,100.0,1000,0,0.0,0.4575763261130917,0.0,0.06694344774592574
0.15,0.1,0.001,1e-05,0.1,1000.0,1000,0,0.0,0.04400161781793471,0.0,0.0005523110073539442
0.15,0.1,0.001,1e-05,0.5,10.0,1000,0,0.0,15.708444937456091,0.0,362.0506365394262
0.15,0.1,0.001,1e-05,0.5,100.0,1000,0,0.0,0.46176152135586096,0.0,0.0708256266586479
0.15,0.1,0.001,1e-05,0.5,1000.0,1000,0,0.0,0.043094475948331566,0.0,0.0004972522817441754
0.15,0.1,0.001,1e-05,1.0,10.0,1000,0,0.0,15.544353663907202,0.0,398.08039297943407
0.15,0.1,0.001,1e-05,1.0,100.0,1000,0,0.0,0.4669350263636903,0.0,0.0666240159614963
0.15,0.1,0.001,1e-05,1.0,1000.0,1000,0,0.0,0.04336105711943827,0.0,0.0005112522263504791
0.15,0.1,0.001,1e-05,1.5,10.0,1000,0,0.0,15.031051473093052,0.0,345.00275145936
0.15,0.1,0.001,1e-05,1.5,100.0,1000,0,0.0,0.4719287639061788,0.0,0.07031487145922904
0.15,0.1,0.001,1e-05,1.5,1000.0,1000,0,0.0,0.042690861856642455,0.0,0.0005041938252870904
0.15,0.1,0.001,1e-05,2.0,10.0,1000,0,0.0,16.005706697110107,0.0,387.54178598708774
0.15,0.1,0.001,1e-05,2.0,100.0,1000,0,0.0,0.47892508882538154,0.0,0.07951510947466219
0.15,0.1,0.001,1e-05,2.0,1000.0,1000,0,0.0,0.043097666694480036,0.0,0.0005560645710981758
0.15,0.1,0.001,0.001,0.1,10.0,1000,0,0.0,16.020197017389915,0.0,421.3409466469365
0.15,0.1,0.001,0.001,0.1,100.0,1000,0,0.0,0.45888644583365296,0.0,0.07109906676504195
0.15,0.1,0.001,0.001,0.1,1000.0,1000,0,0.0,0.042207236099238266,0.0,0.0004937337149684273
0.15,0.1,0.001,0.001,0.5,10.0,1000,0,0.0,14.575941313340289,0.0,328.5704154462169
0.15,0.1,0.001,0.001,0.5,100.0,1000,0,0.0,0.4559892198599973,0.0,0.06407661688300692
0.15,0.1,0.001,0.001,0.5,1000.0,1000,0,0.0,0.04087439659323371,0.0,0.0004601748845566223
0.15,0.1,0.001,0.001,1.0,10.0,1000,0,0.0,17.156780369722185,0.0,635.8832555624597
0.15,0.1,0.001,0.001,1.0,100.0,1000,0,0.0,0.45813404312644385,0.0,0.06785781111521126
0.15,0.1,0.001,0.001,1.0,1000.0,1000,0,0.0,0.042686538784527384,0.0,0.0005017216529576656
0.15,0.1,0.001,0.001,1.5,10.0,1000,0,0.0,14.451329805472435,0.0,330.61814540509243
0.15,0.1,0.001,0.001,1.5,100.0,1000,0,0.0,0.4802327436656622,0.0,0.07880389319729915
0.15,0.1,0.001,0.001,1.5,1000.0,1000,0,0.0,0.043049542499259845,0.0,0.0004609393277826974
0.15,0.1,0.001,0.001,2.0,10.0,1000,0,0.0,14.602600417366705,0.0,315.62531448156614
0.15,0.1,0.001,0.001,2.0,100.0,1000,0,0.0,0.4670074086125709,0.0,0.07681093998621855
0.15,0.1,0.001,0.001,2.0,1000.0,999,1,0.25,0.04241664778139989,0.0,0.000496509208537036
0.15,0.1,0.001,0.1,0.1,10.0,1000,0,0.0,14.220017776278267,0.0,307.4307526159803
0.15,0.1,0.001,0.1,0.1,100.0,1000,0,0.0,0.44867768141658526,0.0,0.07216484181843506
0.15,0.1,0.001,0.1,0.1,1000.0,1000,0,0.0,0.0426988602810706,0.0,0.0004924223603136056
0.15,0.1,0.001,0.1,0.5,10.0,1000,0,0.0,15.091326283418399,0.0,360.1066615029037
0.15,0.1,0.001,0.1,0.5,100.0,1000,0,0.0,0.4758298316643054,0.0,0.06992130015305721
0.15,0.1,0.001,0.1,0.5,1000.0,1000,0,0.0,0.04289665937375287,0.0,0.0004861432210031844
0.15,0.1,0.001,0.1,1.0,10.0,1000,0,0.0,17.36543305116132,0.0,544.4768693302464
0.15,0.1,0.001,0.1,1.0,100.0,1000,0,0.0,0.48253910764453795,0.0,0.07170762030526426
0.15,0.1,0.001,0.1,1.0,1000.0,1000,0,0.0,0.04098516876165493,0.0,0.000454862218969574
0.15,0.1,0.001,0.1,1.5,10.0,1000,0,0.0,15.810908261100892,0.0,355.5694798450195
0.15,0.1,0.001,0.1,1.5,100.0,1000,0,0.0,0.4771952947132503,0.0,0.07974362957674384
0.15,0.1,0.001,0.1,1.5,1000.0,1000,0,0.0,0.04295544424535511,0.0,0.0005311576284419456
0.15,0.1,0.001,0.1,2.0,10.0,1000,0,0.0,14.686897570190386,0.0,361.41983146665456
0.15,0.1,0.001,0.1,2.0,100.0,1000,0,0.0,0.4800894759034043,0.0,0.06934352810742346
0.15,0.1,0.001,0.1,2.0,1000.0,1000,0,0.0,0.04290748818713133,0.0,0.0005497697823535837
0.15,0.1,0.001,1.0,0.1,10.0,1000,0,0.0,7.922906828549365,0.0,100.22488647564802
0.15,0.1,0.001,1.0,0.1,100.0,1000,0,0.0,0.48253250731233543,0.0,0.11052626917406377
0.15,0.1,0.001,1.0,0.1,1000.0,1000,0,0.0,0.04389610545779074,0.0,0.0005433217741745948
0.15,0.1,0.001,1.0,0.5,10.0,1000,0,0.0,14.936140513217742,0.0,323.40178766617635
0.15,0.1,0.001,1.0,0.5,100.0,1000,0,0.0,0.6133594551312465,0.0,0.23608042617740035
0.15,0.1,0.001,1.0,0.5,1000.0,1000,0,0.0,0.043409348993707415,0.0,0.0005274198395559762
0.15,0.1,0.001,1.0,1.0,10.0,1000,0,0.0,19.431318428247984,0.0,439.7540112368916
0.15,0.1,0.001,1.0,1.0,100.0,1000,0,0.0,0.6404989034670944,0.0,0.2376893636385638
0.15,0.1,0.001,1.0,1.0,1000.0,1000,0,0.0,0.044891192688569066,0.0,0.0006291390706934892
0.15,0.1,0.001,1.0,1.5,10.0,1000,0,0.0,23.496967132625993,0.0,580.989608976956
0.15,0.1,0.001,1.0,1.5,100.0,1000,0,0.0,0.673581857491685,0.0,0.2895224926194642
0.15,0.1,0.001,1.0,1.5,1000.0,1000,0,0.0,0.04406219694255675,0.0,0.0006013447376169346
0.15,0.1,0.001,1.0,2.0,10.0,1000,0,0.0,27.986868349360854,0.0,706.9031357392555
0.15,0.1,0.001,1.0,2.0,100.0,1000,0,0.0,0.6464881686143444,0.0,0.22037214622605417
0.15,0.1,0.001,1.0,2.0,1000.0,1000,0,0.0,0.04386142105853602,0.0,0.0005694743225388267
0.2,0.0,0.0003,1e-05,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1e-05,0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1e-05,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1e-05,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1e-05,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1e-05,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1e-05,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1e-05,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1e-05,1.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1e-05,1.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1e-05,1.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1e-05,1.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1e-05,2.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1e-05,2.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1e-05,2.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,1.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,1.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,1.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,1.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,2.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,2.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.001,2.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,1.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,1.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,1.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,1.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,2.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,2.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,0.1,2.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1.0,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1.0,0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1.0,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1.0,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1.0,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1.0,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1.0,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1.0,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1.0,1.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1.0,1.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1.0,1.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1.0,1.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1.0,2.0,10.0,999,1,0.8566433566433567,25.338949196149425,0.0,0.0
0.2,0.0,0.0003,1.0,2.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0003,1.0,2.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,1.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,1.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,1.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,1.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,2.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,2.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1e-05,2.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,1.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,1.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,1.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,1.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,2.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,2.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.001,2.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,1.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,1.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,1.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,1.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,2.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,2.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,0.1,2.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1.0,0.1,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1.0,0.1,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1.0,0.1,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1.0,0.5,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1.0,0.5,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1.0,0.5,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1.0,1.0,10.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1.0,1.0,100.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1.0,1.0,1000.0,1000,0,0.0,0.0,0.0,0.0
0.2,0.0,0.0001,1.0,1.5,10.0,1000,0,0.0,0.0,0.0,0.0
